hhid,sectionn1,sectionn3,sectionn4,sectionn5
757,winnower,yes,5,50
757,horse/donkey cart for agriculture,no,,
757,water pump,no,,
757,tractor/hand-held motorized tiller,no,,
757,chemical sprayer (mercha),no,,
757,improved charcoal/wood stove,yes,1,60
757,kerosene stove,no,,
757,modern bed,no,,
757,sofa/couch,no,,
757,modern chair,no,,
757,modern table,no,,
757,radio,no,,
757,television,no,,
757,electric fan,no,,
757,mobile phone,no,,
757,bicycle,no,,
757,motorbike,no,,
757,car or truck,no,,
757,grain mill house,no,,
757,sewing machine,no,,
758,axe(metrebia),yes,2,60
758,pick-axe (doma),no,,
758,sickle,yes,2,140
758,plough (include all related parts),yes,8,310
758,yoke,yes,2,70
758,hay fork,no,,
758,shovel,yes,1,40
758,hoe,yes,3,45
758,winnower,yes,3,30
758,horse/donkey cart for agriculture,no,,
758,water pump,no,,
758,tractor/hand-held motorized tiller,no,,
758,chemical sprayer (mercha),no,,
758,improved charcoal/wood stove,yes,1,70
758,kerosene stove,no,,
758,modern bed,no,,
758,sofa/couch,no,,
758,modern chair,no,,
758,modern table,no,,
758,radio,yes,1,200
758,television,no,,
758,electric fan,no,,
758,mobile phone,no,,
758,bicycle,no,,
758,motorbike,no,,
758,car or truck,no,,
758,grain mill house,no,,
758,sewing machine,no,,
759,axe(metrebia),yes,2,70
759,pick-axe (doma),no,,
759,sickle,yes,2,120
759,plough (include all related parts),yes,9,275
759,yoke,yes,4,140
759,hay fork,no,,
759,shovel,yes,1,30
759,hoe,yes,4,40
759,winnower,yes,2,20
759,horse/donkey cart for agriculture,no,,
759,water pump,no,,
759,tractor/hand-held motorized tiller,no,,
759,chemical sprayer (mercha),no,,
759,improved charcoal/wood stove,yes,1,60
759,kerosene stove,no,,
759,modern bed,no,,
759,sofa/couch,no,,
759,modern chair,no,,
759,modern table,no,,
759,radio,no,,
759,television,no,,
759,electric fan,no,,
759,mobile phone,no,,
759,bicycle,no,,
759,motorbike,no,,
759,car or truck,no,,
759,grain mill house,no,,
759,sewing machine,no,,
760,axe(metrebia),yes,3,65
760,pick-axe (doma),yes,1,30
760,sickle,yes,2,80
760,plough (include all related parts),yes,13,310
760,yoke,yes,4,200
760,hay fork,no,,
760,shovel,yes,1,40
760,hoe,yes,4,60
760,winnower,yes,4,40
760,horse/donkey cart for agriculture,no,,
760,water pump,no,,
760,tractor/hand-held motorized tiller,no,,
760,chemical sprayer (mercha),no,,
760,improved charcoal/wood stove,yes,1,90
760,kerosene stove,no,,
760,modern bed,no,,
760,sofa/couch,no,,
760,modern chair,no,,
760,modern table,no,,
760,radio,no,,
760,television,no,,
760,electric fan,no,,
760,mobile phone,no,,
760,bicycle,no,,
760,motorbike,no,,
760,car or truck,no,,
760,grain mill house,no,,
760,sewing machine,no,,
581,axe(metrebia),yes,1,50
581,pick-axe (doma),no,,
581,sickle,yes,1,100
581,plough (include all related parts),yes,2,100
581,yoke,yes,1,80
581,hay fork,yes,1,50
581,shovel,no,,
581,hoe,no,,
581,winnower,yes,1,40
581,horse/donkey cart for agriculture,no,,
581,water pump,no,,
581,tractor/hand-held motorized tiller,no,,
581,chemical sprayer (mercha),no,,
581,improved charcoal/wood stove,yes,1,16
581,kerosene stove,no,,
581,modern bed,no,,
581,sofa/couch,no,,
581,modern chair,no,,
581,modern table,no,,
581,radio,yes,1,120
581,television,no,,
581,electric fan,no,,
581,mobile phone,no,,
581,bicycle,no,,
581,motorbike,no,,
581,car or truck,no,,
581,grain mill house,no,,
581,sewing machine,no,,
582,axe(metrebia),yes,2,60
582,pick-axe (doma),no,,
582,sickle,yes,2,150
582,plough (include all related parts),yes,4,200
582,yoke,yes,2,100
582,hay fork,yes,1,70
582,shovel,no,,
582,hoe,no,,
582,winnower,yes,1,60
582,horse/donkey cart for agriculture,no,,
582,water pump,no,,
582,tractor/hand-held motorized tiller,no,,
582,chemical sprayer (mercha),no,,
582,improved charcoal/wood stove,no,,
582,kerosene stove,no,,
582,modern bed,no,,
582,sofa/couch,no,,
582,modern chair,no,,
582,modern table,no,,
582,radio,yes,1,250
582,television,no,,
582,electric fan,no,,
582,mobile phone,no,,
582,bicycle,no,,
582,motorbike,no,,
582,car or truck,no,,
582,grain mill house,no,,
582,sewing machine,no,,
583,axe(metrebia),yes,1,150
583,pick-axe (doma),no,,
583,sickle,yes,1,60
583,plough (include all related parts),yes,2,200
583,yoke,yes,2,60
583,hay fork,yes,1,150
583,shovel,no,,
583,hoe,no,,
583,winnower,yes,1,30
583,horse/donkey cart for agriculture,no,,
583,water pump,no,,
583,tractor/hand-held motorized tiller,no,,
583,chemical sprayer (mercha),no,,
583,improved charcoal/wood stove,no,,
583,kerosene stove,no,,
583,modern bed,no,,
583,sofa/couch,no,,
583,modern chair,no,,
583,modern table,no,,
583,radio,yes,1,150
583,television,no,,
583,electric fan,no,,
583,mobile phone,yes,1,500
583,bicycle,no,,
583,motorbike,no,,
583,car or truck,no,,
583,grain mill house,no,,
583,sewing machine,no,,
584,axe(metrebia),yes,2,30
584,pick-axe (doma),no,,
584,sickle,yes,2,140
584,plough (include all related parts),yes,6,660
584,yoke,yes,2,200
584,hay fork,yes,2,100
584,shovel,no,,
584,hoe,no,,
584,winnower,yes,1,100
584,horse/donkey cart for agriculture,no,,
584,water pump,no,,
584,tractor/hand-held motorized tiller,no,,
584,chemical sprayer (mercha),no,,
584,improved charcoal/wood stove,no,,
584,kerosene stove,no,,
584,modern bed,no,,
584,sofa/couch,no,,
584,modern chair,no,,
584,modern table,no,,
584,radio,yes,1,150
584,television,no,,
584,electric fan,no,,
584,mobile phone,no,,
584,bicycle,no,,
584,motorbike,no,,
584,car or truck,no,,
584,grain mill house,no,,
584,sewing machine,no,,
585,axe(metrebia),yes,2,100
585,pick-axe (doma),no,,
585,sickle,yes,1,75
585,plough (include all related parts),yes,1,300
585,yoke,yes,2,120
585,hay fork,yes,2,60
585,shovel,no,,
585,hoe,yes,1,50
585,winnower,yes,1,60
585,horse/donkey cart for agriculture,no,,
585,water pump,no,,
585,tractor/hand-held motorized tiller,no,,
585,chemical sprayer (mercha),no,,
585,improved charcoal/wood stove,no,,
585,kerosene stove,no,,
585,modern bed,no,,
585,sofa/couch,no,,
585,modern chair,no,,
585,modern table,no,,
585,radio,yes,1,300
585,television,no,,
585,electric fan,no,,
585,mobile phone,no,,
585,bicycle,no,,
585,motorbike,no,,
585,car or truck,no,,
585,grain mill house,no,,
585,sewing machine,no,,
586,axe(metrebia),yes,1,100
586,pick-axe (doma),yes,1,80
586,sickle,yes,1,50
586,plough (include all related parts),yes,1,150
586,yoke,yes,1,100
586,hay fork,yes,2,200
586,shovel,no,,
586,hoe,no,,
586,winnower,yes,2,200
586,horse/donkey cart for agriculture,no,,
586,water pump,no,,
586,tractor/hand-held motorized tiller,no,,
586,chemical sprayer (mercha),no,,
586,improved charcoal/wood stove,no,,
586,kerosene stove,no,,
586,modern bed,no,,
586,sofa/couch,no,,
586,modern chair,no,,
586,modern table,no,,
586,radio,no,,
586,television,no,,
586,electric fan,no,,
586,mobile phone,no,,
586,bicycle,no,,
586,motorbike,no,,
586,car or truck,no,,
586,grain mill house,no,,
586,sewing machine,no,,
587,axe(metrebia),yes,3,80
587,pick-axe (doma),yes,1,60
587,sickle,yes,2,160
587,plough (include all related parts),yes,2,400
587,yoke,yes,2,200
587,hay fork,yes,2,70
587,shovel,no,,
587,hoe,yes,2,30
587,winnower,yes,1,50
587,horse/donkey cart for agriculture,no,,
587,water pump,no,,
587,tractor/hand-held motorized tiller,no,,
587,chemical sprayer (mercha),no,,
587,improved charcoal/wood stove,yes,2,60
587,kerosene stove,yes,1,80
587,modern bed,no,,
587,sofa/couch,no,,
587,modern chair,no,,
587,modern table,no,,
587,radio,yes,1,150
587,television,no,,
587,electric fan,no,,
587,mobile phone,yes,1,1000
587,bicycle,no,,
587,motorbike,no,,
587,car or truck,no,,
587,grain mill house,no,,
587,sewing machine,no,,
588,axe(metrebia),yes,1,50
588,pick-axe (doma),yes,1,80
588,sickle,yes,3,210
588,plough (include all related parts),yes,3,300
588,yoke,yes,3,75
588,hay fork,yes,2,100
588,shovel,no,,
588,hoe,yes,2,30
588,winnower,yes,2,90
588,horse/donkey cart for agriculture,no,,
588,water pump,no,,
588,tractor/hand-held motorized tiller,no,,
588,chemical sprayer (mercha),yes,1,570
588,improved charcoal/wood stove,no,,
588,kerosene stove,no,,
588,modern bed,no,,
588,sofa/couch,no,,
588,modern chair,no,,
588,modern table,no,,
588,radio,no,,
588,television,no,,
588,electric fan,no,,
588,mobile phone,yes,1,500
588,bicycle,no,,
588,motorbike,no,,
588,car or truck,no,,
588,grain mill house,no,,
588,sewing machine,no,,
589,axe(metrebia),yes,4,40
589,pick-axe (doma),yes,5,800
589,sickle,yes,4,320
589,plough (include all related parts),yes,4,300
589,yoke,yes,3,120
589,hay fork,yes,4,140
589,shovel,yes,4,140
589,hoe,yes,don't know,don't know
589,winnower,yes,2,120
589,horse/donkey cart for agriculture,no,,
589,water pump,no,,
589,tractor/hand-held motorized tiller,no,,
589,chemical sprayer (mercha),yes,2,5000
589,improved charcoal/wood stove,yes,2,72
589,kerosene stove,no,,
589,modern bed,yes,2,3600
589,sofa/couch,no,,
589,modern chair,no,,
589,modern table,no,,
589,radio,yes,1,500
589,television,no,,
589,electric fan,no,,
589,mobile phone,yes,4,2800
589,bicycle,no,,
589,motorbike,no,,
589,car or truck,no,,
589,grain mill house,no,,
589,sewing machine,no,,
590,axe(metrebia),yes,3,60
590,pick-axe (doma),yes,1,80
590,sickle,yes,3,210
590,plough (include all related parts),yes,2,600
590,yoke,yes,2,300
590,hay fork,yes,2,80
590,shovel,no,,
590,hoe,yes,3,20
590,winnower,yes,1,80
590,horse/donkey cart for agriculture,no,,
590,water pump,no,,
590,tractor/hand-held motorized tiller,no,,
590,chemical sprayer (mercha),no,,
590,improved charcoal/wood stove,no,,
590,kerosene stove,no,,
590,modern bed,no,,
590,sofa/couch,no,,
590,modern chair,no,,
590,modern table,no,,
590,radio,no,,
590,television,yes,1,1300
590,electric fan,no,,
590,mobile phone,yes,2,1200
590,bicycle,no,,
590,motorbike,no,,
590,car or truck,no,,
590,grain mill house,no,,
590,sewing machine,no,,
591,axe(metrebia),yes,2,60
591,pick-axe (doma),yes,1,50
591,sickle,yes,3,210
591,plough (include all related parts),yes,3,300
591,yoke,yes,3,300
591,hay fork,yes,2,150
591,shovel,no,,
591,hoe,no,,
591,winnower,no,,
591,horse/donkey cart for agriculture,no,,
591,water pump,no,,
591,tractor/hand-held motorized tiller,no,,
591,chemical sprayer (mercha),yes,1,600
591,improved charcoal/wood stove,no,,
591,kerosene stove,no,,
591,modern bed,no,,
591,sofa/couch,no,,
591,modern chair,no,,
591,modern table,no,,
591,radio,yes,1,250
591,television,no,,
591,electric fan,no,,
591,mobile phone,no,,
591,bicycle,no,,
591,motorbike,no,,
591,car or truck,no,,
591,grain mill house,no,,
591,sewing machine,no,,
592,axe(metrebia),yes,1,30
592,pick-axe (doma),no,,
592,sickle,yes,2,140
592,plough (include all related parts),yes,2,200
592,yoke,yes,2,300
592,hay fork,yes,2,100
592,shovel,no,,
592,hoe,yes,2,40
592,winnower,yes,1,80
592,horse/donkey cart for agriculture,no,,
592,water pump,no,,
592,tractor/hand-held motorized tiller,no,,
592,chemical sprayer (mercha),yes,1,600
592,improved charcoal/wood stove,no,,
592,kerosene stove,no,,
592,modern bed,no,,
592,sofa/couch,no,,
592,modern chair,no,,
592,modern table,no,,
592,radio,no,,
592,television,no,,
592,electric fan,no,,
592,mobile phone,no,,
592,bicycle,no,,
592,motorbike,no,,
592,car or truck,no,,
592,grain mill house,no,,
592,sewing machine,no,,
593,axe(metrebia),yes,3,75
593,pick-axe (doma),yes,2,90
593,sickle,yes,4,300
593,plough (include all related parts),yes,5,1000
593,yoke,yes,5,500
593,hay fork,yes,3,150
593,shovel,no,,
593,hoe,yes,6,48
593,winnower,yes,2,120
593,horse/donkey cart for agriculture,yes,1,8000
593,water pump,no,,
593,tractor/hand-held motorized tiller,no,,
593,chemical sprayer (mercha),yes,2,1000
593,improved charcoal/wood stove,yes,2,120
593,kerosene stove,yes,1,80
593,modern bed,yes,1,850
593,sofa/couch,no,,
593,modern chair,yes,5,500
593,modern table,yes,2,400
593,radio,yes,1,600
593,television,no,,
593,electric fan,no,,
593,mobile phone,yes,3,1500
593,bicycle,no,,
593,motorbike,no,,
593,car or truck,no,,
593,grain mill house,no,,
593,sewing machine,no,,
594,axe(metrebia),yes,2,50
594,pick-axe (doma),no,,
594,sickle,yes,1,70
594,plough (include all related parts),yes,2,300
594,yoke,yes,2,160
594,hay fork,yes,1,50
594,shovel,no,,
594,hoe,no,,
594,winnower,yes,1,50
594,horse/donkey cart for agriculture,no,,
594,water pump,no,,
594,tractor/hand-held motorized tiller,no,,
594,chemical sprayer (mercha),no,,
594,improved charcoal/wood stove,no,,
594,kerosene stove,no,,
594,modern bed,no,,
594,sofa/couch,no,,
594,modern chair,no,,
594,modern table,no,,
594,radio,no,,
594,television,no,,
594,electric fan,no,,
594,mobile phone,no,,
594,bicycle,no,,
594,motorbike,no,,
594,car or truck,no,,
594,grain mill house,no,,
594,sewing machine,no,,
595,axe(metrebia),yes,4,200
595,pick-axe (doma),no,,
595,sickle,yes,3,210
595,plough (include all related parts),yes,3,300
595,yoke,yes,3,150
595,hay fork,yes,1,60
595,shovel,no,,
595,hoe,yes,2,60
595,winnower,yes,2,140
595,horse/donkey cart for agriculture,no,,
595,water pump,no,,
595,tractor/hand-held motorized tiller,no,,
595,chemical sprayer (mercha),yes,1,250
595,improved charcoal/wood stove,no,,
595,kerosene stove,no,,
595,modern bed,no,,
595,sofa/couch,no,,
595,modern chair,no,,
595,modern table,no,,
595,radio,no,,
595,television,no,,
595,electric fan,no,,
595,mobile phone,no,,
595,bicycle,no,,
595,motorbike,no,,
595,car or truck,no,,
595,grain mill house,no,,
595,sewing machine,no,,
596,axe(metrebia),yes,2,100
596,pick-axe (doma),yes,1,150
596,sickle,yes,2,150
596,plough (include all related parts),yes,1,300
596,yoke,yes,1,50
596,hay fork,yes,1,75
596,shovel,no,,
596,hoe,yes,2,50
596,winnower,yes,1,50
596,horse/donkey cart for agriculture,no,,
596,water pump,no,,
596,tractor/hand-held motorized tiller,no,,
596,chemical sprayer (mercha),no,,
596,improved charcoal/wood stove,no,,
596,kerosene stove,no,,
596,modern bed,no,,
596,sofa/couch,no,,
596,modern chair,no,,
596,modern table,no,,
596,radio,no,,
596,television,no,,
596,electric fan,no,,
596,mobile phone,yes,1,500
596,bicycle,no,,
596,motorbike,no,,
596,car or truck,no,,
596,grain mill house,no,,
596,sewing machine,no,,
597,axe(metrebia),yes,2,40
597,pick-axe (doma),yes,2,100
597,sickle,yes,2,140
597,plough (include all related parts),yes,1,120
597,yoke,yes,2,100
597,hay fork,yes,2,100
597,shovel,no,,
597,hoe,yes,2,40
597,winnower,yes,1,10
597,horse/donkey cart for agriculture,no,,
597,water pump,no,,
597,tractor/hand-held motorized tiller,no,,
597,chemical sprayer (mercha),no,,
597,improved charcoal/wood stove,no,,
597,kerosene stove,no,,
597,modern bed,no,,
597,sofa/couch,no,,
597,modern chair,no,,
597,modern table,no,,
597,radio,yes,1,200
597,television,no,,
597,electric fan,no,,
597,mobile phone,no,,
597,bicycle,no,,
597,motorbike,no,,
597,car or truck,no,,
597,grain mill house,no,,
597,sewing machine,no,,
598,axe(metrebia),yes,3,60
598,pick-axe (doma),no,,
598,sickle,yes,1,60
598,plough (include all related parts),yes,5,350
598,yoke,yes,1,40
598,hay fork,yes,2,60
598,shovel,no,,
598,hoe,no,,
598,winnower,no,,
598,horse/donkey cart for agriculture,no,,
598,water pump,no,,
598,tractor/hand-held motorized tiller,no,,
598,chemical sprayer (mercha),yes,1,440
598,improved charcoal/wood stove,no,,
598,kerosene stove,no,,
598,modern bed,no,,
598,sofa/couch,no,,
598,modern chair,no,,
598,modern table,no,,
598,radio,yes,1,180
598,television,no,,
598,electric fan,no,,
598,mobile phone,no,,
598,bicycle,no,,
598,motorbike,no,,
598,car or truck,no,,
598,grain mill house,no,,
598,sewing machine,no,,
599,axe(metrebia),yes,2,80
599,pick-axe (doma),yes,1,80
599,sickle,yes,1,70
599,plough (include all related parts),yes,1,150
599,yoke,yes,1,50
599,hay fork,yes,1,60
599,shovel,no,,
599,hoe,yes,1,6
599,winnower,yes,1,80
599,horse/donkey cart for agriculture,no,,
599,water pump,no,,
599,tractor/hand-held motorized tiller,no,,
599,chemical sprayer (mercha),no,,
599,improved charcoal/wood stove,yes,1,12
599,kerosene stove,no,,
599,modern bed,no,,
599,sofa/couch,no,,
599,modern chair,no,,
599,modern table,no,,
599,radio,yes,1,280
599,television,no,,
599,electric fan,no,,
599,mobile phone,yes,1,500
599,bicycle,no,,
599,motorbike,no,,
599,car or truck,no,,
599,grain mill house,no,,
599,sewing machine,no,,
600,axe(metrebia),yes,2,30
600,pick-axe (doma),yes,1,60
600,sickle,yes,2,140
600,plough (include all related parts),yes,2,600
600,yoke,yes,2,120
600,hay fork,yes,2,140
600,shovel,no,,
600,hoe,yes,1,30
600,winnower,yes,1,30
600,horse/donkey cart for agriculture,no,,
600,water pump,no,,
600,tractor/hand-held motorized tiller,no,,
600,chemical sprayer (mercha),yes,1,620
600,improved charcoal/wood stove,no,,
600,kerosene stove,no,,
600,modern bed,no,,
600,sofa/couch,no,,
600,modern chair,no,,
600,modern table,no,,
600,radio,yes,1,250
600,television,no,,
600,electric fan,no,,
600,mobile phone,yes,1,1100
600,bicycle,no,,
600,motorbike,no,,
600,car or truck,no,,
600,grain mill house,no,,
600,sewing machine,no,,
601,axe(metrebia),yes,2,40
601,pick-axe (doma),no,,
601,sickle,yes,2,140
601,plough (include all related parts),yes,2,300
601,yoke,yes,2,60
601,hay fork,no,,
601,shovel,no,,
601,hoe,no,,
601,winnower,yes,1,60
601,horse/donkey cart for agriculture,no,,
601,water pump,no,,
601,tractor/hand-held motorized tiller,no,,
