hhid,sectionc1,sectionc2a,sectionc2b,sectionc2c,sectionc3,sectionc4,sectionc5,sectionc6,sectionc7,sectionc8,sectionc9a,sectionc9b,sectionc10,sectionc11,sectionc12,sectionc13
723,5,1,kada,.25,lem-teuf,10,rain,27,yes,allocated by family,yes,yes,,,annual crop,1
723,6,1,kada,.25,lem-teuf,15,rain,27,yes,allocated by family,yes,yes,,,annual crop,1
723,7,.25,kada,.0625,lem-teuf,25,rain,27,yes,allocated by family,yes,yes,,,annual crop,1
723,8,1,kada,.25,lem-teuf,25,rain,2,"no, we share-cropped in",,,,.5,not available,annual crop,1
723,9,.75,kada,.1875,teuf,25,rain,2,"no, we share-cropped in",,,,.5,not available,annual crop,1
724,1,3,kada,.75,teuf,5,rain,40,yes,allocated by family,yes,yes,,,annual crop,1
724,2,.75,kada,.1875,lem-teuf,10,rain,40,yes,allocated by family,yes,yes,,,annual crop,1
724,3,1,kada,.25,lem,15,rain,3,"no, we rent it from others",,,,,1500,annual crop,1
724,4,1.5,kada,.375,lem-teuf,15,rain,40,yes,allocated by family,yes,yes,,,annual crop,1
724,5,.75,kada,.1875,lem-teuf,25,rain,3,"no, we rent it from others",,,,,2000,annual crop,1
724,6,1,kada,.25,teuf,25,rain,3,"no, we rent it from others",,,,,1700,annual crop,1
725,1,1,kada,.25,teuf,0,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
725,2,.25,kada,.0625,lem,5,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
725,3,2,kada,.5,teuf,10,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
725,4,1,kada,.25,teuf,5,rain,4,"no, we share-cropped in",,,,.5,not available,annual crop,1
725,5,.5,kada,.125,teuf,5,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
725,6,.75,kada,.1875,lem,5,rain,16,yes,allocated by government,yes,yes,,,perennial crops,
726,1,1.5,kada,.375,lem,0,rain,20,yes,allocated by family,yes,yes,,,annual crop,1
726,2,2,kada,.5,lem,5,rain,20,yes,allocated by family,yes,yes,,,annual crop,1
726,3,1.5,kada,.375,lem-teuf,10,rain,20,"no, we rent it from others",,,,,1900,annual crop,1
726,4,.75,kada,.1875,lem,10,rain,4,"no, we share-cropped in",,,,.5,not available,annual crop,1
726,5,1,kada,.25,lem,15,rain,3,"no, we rent it from others",,,,,2500,annual crop,1
726,6,.5,kada,.125,lem,20,rain,3,"no, we share-cropped in",,,,.5,not available,annual crop,1
727,1,.5,kada,.125,lem-teuf,5,rain,25,yes,allocated by family,yes,yes,,,annual crop,1
727,2,.75,kada,.1875,lem-teuf,10,rain,25,yes,allocated by family,yes,yes,,,annual crop,1
727,3,1,kada,.25,lem,10,rain,25,yes,allocated by family,yes,yes,,,annual crop,1
727,4,1.5,kada,.375,teuf,15,rain,25,yes,allocated by family,yes,yes,,,annual crop,1
727,5,1.25,kada,.3125,lem-teuf,15,rain,25,yes,allocated by family,yes,yes,,,annual crop,1
728,1,1,kada,.25,lem,0,rain,33,yes,inherited,yes,yes,,,annual crop,1
728,2,.5,kada,.125,lem,5,rain,33,"no, we share-cropped in",,,,.5,not available,annual crop,1
728,3,1.5,kada,.375,lem-teuf,5,rain,33,yes,inherited,yes,yes,,,annual crop,1
728,4,1,kada,.25,lem-teuf,15,rain,33,yes,inherited,yes,yes,,,annual crop,1
728,5,2,kada,.5,lem-teuf,30,rain,33,yes,inherited,yes,yes,,,annual crop,1
728,6,1,kada,.25,lem-teuf,30,rain,33,yes,inherited,yes,yes,,,annual crop,1
728,7,1,kada,.25,lem-teuf,30,rain,33,yes,inherited,yes,yes,,,annual crop,1
729,1,.5,kada,.125,lem,0,rain,25,yes,inherited,yes,yes,,,annual crop,1
729,2,2,kada,.5,lem,5,rain,25,yes,inherited,yes,yes,,,annual crop,1
729,3,1.5,kada,.375,lem,5,rain,25,yes,inherited,yes,yes,,,annual crop,1
729,4,.5,kada,.125,lem,0,rain,25,yes,inherited,yes,yes,,,livestock/grazing,
730,1,1,kada,.25,lem-teuf,0,rain,30,yes,allocated by government,yes,yes,,,annual crop,1
730,2,1,kada,.25,lem,10,rain,30,yes,allocated by government,yes,yes,,,annual crop,1
730,3,1,kada,.25,lem,15,rain,5,"no, we share-cropped in",,,,.5,not available,annual crop,1
730,4,1,kada,.25,lem,20,rain,5,"no, we share-cropped in",,,,.5,not available,annual crop,1
730,5,1,kada,.25,lem-teuf,20,rain,5,"no, we share-cropped in",,,,.5,not available,annual crop,1
731,1,1,kada,.25,lem-teuf,0,rain,35,yes,allocated by government,yes,yes,,,annual crop,1
731,2,1,kada,.25,lem-teuf,10,rain,35,yes,allocated by government,yes,yes,,,annual crop,1
731,3,1,kada,.25,lem-teuf,15,rain,35,yes,allocated by government,yes,yes,,,annual crop,1
731,4,1,kada,.25,lem-teuf,15,rain,35,yes,allocated by government,yes,yes,,,annual crop,1
731,5,1,kada,.25,lem-teuf,20,rain,35,yes,allocated by government,yes,yes,,,annual crop,1
732,1,.5,kada,.125,lem-teuf,0,rain,6,yes,allocated by family,yes,yes,,,annual crop,1
732,2,1,kada,.25,lem,5,rain,6,yes,allocated by family,yes,yes,,,annual crop,2
732,3,1,kada,.25,lem,10,rain,6,yes,allocated by family,yes,yes,,,annual crop,2
732,4,1,kada,.25,lem-teuf,10,rain,6,yes,allocated by family,yes,yes,,,annual crop,1
732,5,.5,kada,.125,lem,30,rain,4,"no, we share-cropped in",,,,.5,not available,annual crop,1
733,1,3,kada,.75,lem,0,rain,15,yes,allocated by government,yes,yes,,,annual crop,1
733,2,.25,kada,.0625,lem,0,rain,15,yes,allocated by government,yes,yes,,,perennial crops,
734,1,1,kada,.25,lem-teuf,0,rain,20,yes,allocated by government,yes,yes,,,annual crop,1
734,2,.5,kada,.125,teuf,10,rain,18,yes,allocated by government,yes,yes,,,annual crop,1
734,3,1.5,kada,.375,teuf,12,rain,18,yes,allocated by government,yes,yes,,,livestock/grazing,
734,4,.5,kada,.125,lem-teuf,20,rain,15,yes,allocated by government,yes,yes,,,annual crop,1
734,5,1,kada,.25,lem-teuf,30,rain,15,yes,allocated by government,yes,yes,,,annual crop,1
734,6,1,kada,.25,lem-teuf,30,rain,10,"no, we share-cropped in",,,,.5,not available,annual crop,1
734,7,1,kada,.25,lem-teuf,30,rain,3,"no, we rent it from others",,,,,1000,annual crop,1
735,1,1.5,kada,.375,lem,0,rain,14,yes,allocated by family,yes,yes,,,annual crop,1
735,2,1.5,kada,.375,lem-teuf,60,rain,14,yes,allocated by family,yes,yes,,,annual crop,2
735,3,1,kada,.25,lem-teuf,25,rain,14,yes,allocated by government,yes,yes,,,annual crop,1
735,4,.5,kada,.125,lem-teuf,15,rain,14,yes,allocated by government,yes,yes,,,livestock/grazing,
735,5,.5,kada,.125,lem,20,rain,14,yes,allocated by family,yes,yes,,,annual crop,1
735,6,1,kada,.25,lem-teuf,60,rain,5,"no, we share-cropped in",,,,.5,not available,annual crop,2
735,7,1.5,kada,.375,lem-teuf,60,rain,2,"no, we share-cropped in",,,,.5,not available,annual crop,2
735,8,3,kada,.75,lem-teuf,60,rain,2,"no, we share-cropped in",,,,.5,not available,annual crop,1
736,1,1,kada,.25,lem,0,rain,16,yes,allocated by family,yes,yes,,,annual crop,1
736,2,.5,kada,.125,lem-teuf,5,rain,16,yes,allocated by family,yes,yes,,,annual crop,1
736,3,1,kada,.25,lem-teuf,10,rain,16,yes,allocated by family,yes,yes,,,annual crop,2
736,4,.5,kada,.125,teuf,10,rain,16,yes,allocated by family,yes,yes,,,annual crop,1
736,5,1,kada,.25,lem-teuf,10,rain,1,"no, we share-cropped in",,,,.5,not available,annual crop,1
736,6,1,kada,.25,lem,10,rain,5,"no, we share-cropped in",,,,.5,not available,annual crop,1
737,1,1,kada,.25,lem,0,rain,10,yes,allocated by family,yes,yes,,,annual crop,1
737,2,2,kada,.5,lem-teuf,20,rain,10,yes,allocated by family,yes,yes,,,annual crop,1
737,3,1,kada,.25,lem-teuf,30,rain,2,"no, we share-cropped in",,,,.5,not available,annual crop,1
737,4,1,kada,.25,lem,10,rain,1,"no, we share-cropped in",,,,.5,not available,annual crop,1
738,1,2,kada,.5,lem-teuf,0,rain,30,yes,inherited,yes,yes,,,multiple uses,
738,2,3,kada,.75,lem-teuf,30,rain,30,yes,inherited,yes,yes,,,annual crop,2
738,3,1,kada,.25,lem-teuf,15,rain,30,yes,inherited,yes,yes,,,annual crop,2
738,4,1,kada,.25,lem,20,rain,30,yes,inherited,yes,yes,,,annual crop,2
739,1,1,kada,.25,lem-teuf,0,rain,30,yes,inherited,yes,yes,,,annual crop,1
739,2,1,kada,.25,teuf,5,rain,30,yes,inherited,yes,yes,,,annual crop,1
739,3,1,kada,.25,teuf,10,rain,30,yes,inherited,yes,yes,,,annual crop,1
739,4,1,kada,.25,lem,10,rain,30,yes,inherited,yes,yes,,,annual crop,1
739,5,1,kada,.25,lem,10,rain,30,yes,inherited,yes,yes,,,annual crop,1
739,6,1.5,kada,.375,lem-teuf,20,rain,30,yes,inherited,yes,yes,,,annual crop,1
739,7,1.5,kada,.375,lem-teuf,20,rain,5,"no, we share-cropped in",,,,.5,not available,annual crop,1
740,1,2,kada,.5,lem,0,rain,24,yes,inherited,yes,yes,,,annual crop,1
740,2,1,kada,.25,lem,5,rain,24,yes,inherited,yes,yes,,,annual crop,2
740,3,1,kada,.25,lem-teuf,30,rain,24,yes,inherited,yes,yes,,,annual crop,1
740,4,1,kada,.25,teuf,60,rain,24,yes,inherited,yes,yes,,,annual crop,1
740,5,1.5,kada,.375,lem,30,rain,8,"no, we share-cropped in",,,,.5,not available,annual crop,1
740,6,1,kada,.25,lem,60,rain,8,"no, we share-cropped in",,,,.5,not available,annual crop,1
740,7,1,kada,.25,lem,15,rain,3,"no, we share-cropped in",,,,.5,not available,annual crop,2
740,8,.5,kada,.125,lem,15,rain,8,"no, we share-cropped in",,,,.5,not available,annual crop,2
741,1,1,kada,.25,teuf,0,rain,10,yes,allocated by family,yes,yes,,,annual crop,1
741,2,1,kada,.25,teuf,15,rain,10,yes,allocated by family,yes,yes,,,annual crop,1
741,3,.5,kada,.125,lem,10,rain,10,yes,allocated by family,yes,yes,,,annual crop,1
741,4,.5,kada,.125,lem,5,rain,10,yes,allocated by family,yes,yes,,,annual crop,1
741,5,.5,kada,.125,teuf,5,rain,3,"no, we share-cropped in",,,,.5,not available,annual crop,1
742,1,1,kada,.25,lem,0,rain,20,yes,inherited,yes,yes,,,annual crop,1
742,2,1,kada,.25,lem,15,rain,20,yes,inherited,yes,yes,,,annual crop,1
742,3,2,kada,.5,lem-teuf,15,rain,20,yes,inherited,yes,yes,,,annual crop,1
742,4,.5,kada,.125,lem-teuf,60,rain,20,yes,inherited,yes,yes,,,annual crop,1
742,5,.5,kada,.125,lem-teuf,15,rain,20,yes,inherited,yes,yes,,,annual crop,1
742,6,1,kada,.25,lem-teuf,60,rain,1,"no, we share-cropped in",,,,.5,not available,annual crop,1
743,1,.25,kada,.0625,lem,0,rain,6,yes,allocated by family,yes,yes,,,annual crop,1
743,2,1,kada,.25,lem,30,rain,2,"no, we share-cropped in",,,,.5,not available,annual crop,1
743,3,2,kada,.5,lem-teuf,60,rain,1,"no, we share-cropped in",,,,.5,not available,annual crop,1
743,4,.5,kada,.125,lem,30,rain,2,"no, we share-cropped in",,,,.5,not available,annual crop,1
743,5,.5,kada,.125,lem,60,rain,1,"no, we share-cropped in",,,,.5,not available,annual crop,1
744,1,2,kada,.5,lem-teuf,0,rain,23,yes,allocated by government,yes,yes,,,annual crop,1
744,2,1,kada,.25,lem-teuf,10,rain,23,yes,allocated by government,yes,yes,,,annual crop,1
744,3,1,kada,.25,lem,30,rain,23,yes,allocated by government,yes,yes,,,annual crop,1
744,4,1,kada,.25,lem,40,rain,23,yes,allocated by government,yes,yes,,,annual crop,1
744,5,2,kada,.5,lem,5,rain,6,"no, we rent it from others",,,,,2500,annual crop,1
744,6,1,kada,.25,lem,30,rain,1,"no, we share-cropped in",,,,.5,not available,annual crop,1
744,7,1,kada,.25,lem-teuf,30,rain,1,"no, we rent it from others",,,,,700,annual crop,2
745,1,1,kada,.25,lem-teuf,0,rain,58,yes,inherited,yes,yes,,,annual crop,1
745,2,1,kada,.25,lem,5,rain,58,yes,inherited,yes,yes,,,annual crop,1
745,3,3,kada,.75,lem,10,rain,58,yes,inherited,yes,yes,,,annual crop,1
745,4,1.5,kada,.375,lem,10,rain,58,yes,inherited,yes,yes,,,annual crop,1
745,5,.5,kada,.125,lem-teuf,5,rain,58,yes,inherited,yes,yes,,,annual crop,1
746,1,1,kada,.25,teuf,0,rain,25,yes,inherited,yes,yes,,,annual crop,1
746,2,3,kada,.75,lem-teuf,10,rain,25,yes,inherited,yes,yes,,,annual crop,1
746,3,1,kada,.25,lem-teuf,5,rain,25,yes,inherited,yes,yes,,,annual crop,1
746,4,1,kada,.25,lem,10,rain,10,"no, we share-cropped in",,,,.5,not available,annual crop,1
746,5,1,kada,.25,lem,10,rain,10,"no, we share-cropped in",,,,.5,not available,annual crop,1
747,1,.5,kada,.125,lem-teuf,0,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
747,2,1,kada,.25,lem,15,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
747,3,1,kada,.25,lem-teuf,25,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
747,4,1,kada,.25,lem,5,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
747,5,1.5,kada,.375,lem-teuf,30,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
747,6,1,kada,.25,lem-teuf,5,rain,5,"no, we share-cropped in",,,,.5,not available,annual crop,1
748,1,1,kada,.25,lem,0,rain,25,yes,allocated by government,yes,yes,,,annual crop,1
748,2,1.5,kada,.375,lem-teuf,30,rain,25,yes,allocated by government,yes,yes,,,annual crop,1
748,3,1,kada,.25,lem,30,rain,25,yes,allocated by government,yes,yes,,,annual crop,1
748,4,1.5,kada,.375,lem-teuf,20,rain,25,yes,allocated by government,yes,yes,,,annual crop,1
748,5,1,kada,.25,lem-teuf,40,rain,25,yes,allocated by government,yes,yes,,,annual crop,1
748,6,1.5,kada,.375,lem-teuf,20,rain,25,yes,allocated by government,yes,yes,,,annual crop,1
748,7,1,kada,.25,lem,30,rain,25,yes,allocated by government,yes,yes,,,annual crop,1
748,8,1.5,kada,.375,lem-teuf,20,rain,25,yes,allocated by government,yes,yes,,,annual crop,1
748,9,1,kada,.25,lem-teuf,20,rain,25,yes,allocated by government,yes,yes,,,annual crop,1
749,1,1,kada,.25,lem,0,rain,48,yes,inherited,yes,yes,,,annual crop,1
749,2,1,kada,.25,lem-teuf,15,rain,48,yes,inherited,yes,yes,,,annual crop,1
749,3,2,kada,.5,lem-teuf,20,rain,48,yes,inherited,yes,yes,,,annual crop,1
749,4,1,kada,.25,lem-teuf,20,rain,48,yes,inherited,yes,yes,,,annual crop,2
749,5,1,kada,.25,lem-teuf,25,rain,48,yes,inherited,yes,yes,,,annual crop,1
750,1,.5,kada,.125,teuf,0,rain,18,yes,allocated by family,yes,yes,,,annual crop,1
750,2,1,kada,.25,lem-teuf,30,rain,18,yes,allocated by family,yes,yes,,,annual crop,1
750,3,1.5,kada,.375,lem-teuf,5,rain,18,yes,allocated by family,yes,yes,,,annual crop,1
750,4,.5,kada,.125,lem-teuf,5,rain,18,yes,allocated by family,yes,yes,,,annual crop,1
750,5,.5,kada,.125,lem-teuf,30,rain,2,"no, we share-cropped in",,,,.5,not available,annual crop,1
750,6,1,kada,.25,lem-teuf,5,rain,2,"no, we share-cropped in",,,,.5,not available,annual crop,1
750,7,2,kada,.5,lem-teuf,30,rain,1,"no, we rent it from others",,,,,1000,annual crop,1
750,8,1,kada,.25,lem-teuf,5,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
751,1,1,kada,.25,lem,0,rain,20,yes,inherited,yes,yes,,,annual crop,1
751,2,1.5,kada,.375,lem,5,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
751,3,.5,kada,.125,lem-teuf,10,rain,20,yes,inherited,yes,yes,,,annual crop,1
751,4,1,kada,.25,teuf,10,rain,20,yes,inherited,yes,yes,,,annual crop,1
751,5,.75,kada,.1875,teuf,30,rain,20,yes,inherited,yes,yes,,,annual crop,1
751,6,.5,kada,.125,teuf,60,rain,20,yes,inherited,yes,yes,,,annual crop,1
751,7,1,kada,.25,lem,10,rain,2,"no, we share-cropped in",,,,.5,not available,annual crop,1
752,1,.5,kada,.125,lem-teuf,0,rain,12,yes,inherited,yes,yes,,,annual crop,1
752,2,2,kada,.5,teuf,15,rain,12,yes,inherited,yes,yes,,,annual crop,1
752,3,.5,kada,.125,lem,10,rain,12,yes,inherited,yes,yes,,,annual crop,1
752,4,1,kada,.25,lem,5,rain,1,"no, we share-cropped in",,,,.5,not available,annual crop,2
752,5,.5,kada,.125,lem-teuf,5,rain,1,"no, we share-cropped in",,,,.5,not available,annual crop,1
753,1,.5,kada,.125,lem,0,rain,6,yes,allocated by family,yes,yes,,,annual crop,1
753,2,.5,kada,.125,lem-teuf,30,rain,6,yes,allocated by family,yes,yes,,,annual crop,1
753,3,2,kada,.5,lem-teuf,5,rain,4,"no, we share-cropped in",,,,.5,not available,annual crop,1
753,4,.5,kada,.125,lem-teuf,15,rain,4,"no, we share-cropped in",,,,.5,not available,annual crop,1
754,1,.25,kada,.0625,lem-teuf,0,rain,15,yes,allocated by family,yes,yes,,,annual crop,1
754,2,3,kada,.75,lem-teuf,20,rain,15,yes,allocated by family,yes,yes,,,annual crop,1
754,3,.5,kada,.125,lem-teuf,60,rain,15,yes,allocated by family,yes,yes,,,annual crop,1
754,4,1,kada,.25,lem-teuf,20,rain,4,"no, we share-cropped in",,,,.5,not available,annual crop,1
754,5,1,kada,.25,lem-teuf,5,rain,4,"no, we share-cropped in",,,,.5,not available,annual crop,1
755,1,1,kada,.25,lem-teuf,0,rain,47,yes,inherited,yes,yes,,,annual crop,1
755,2,2,kada,.5,lem-teuf,10,rain,47,yes,inherited,yes,yes,,,annual crop,1
755,3,2,kada,.5,lem-teuf,10,rain,47,yes,inherited,yes,yes,,,annual crop,1
756,1,1,kada,.25,lem,0,rain,25,yes,inherited,yes,yes,,,annual crop,1
756,2,1,kada,.25,lem-teuf,15,rain,25,yes,inherited,yes,yes,,,annual crop,1
756,3,.5,kada,.125,lem-teuf,20,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
756,4,.5,kada,.125,lem-teuf,20,rain,16,yes,allocated by government,yes,yes,,,annual crop,1
756,5,1,kada,.25,lem-teuf,30,rain,25,yes,inherited,yes,yes,,,annual crop,1
757,1,.5,kada,.125,lem,0,rain,16,yes,allocated by family,yes,yes,,,annual crop,1
757,2,1,kada,.25,lem,30,rain,16,yes,allocated by family,yes,yes,,,annual crop,1
757,3,1,kada,.25,lem-teuf,60,rain,16,yes,allocated by family,yes,yes,,,annual crop,1
757,4,1,kada,.25,lem,60,rain,16,yes,allocated by family,yes,yes,,,annual crop,1
757,5,1,kada,.25,lem-teuf,30,rain,16,yes,allocated by family,yes,yes,,,annual crop,1
758,1,.5,kada,.125,lem-teuf,0,rain,4,yes,allocated by family,yes,yes,,,annual crop,1
758,2,1,kada,.25,lem,15,rain,4,yes,allocated by family,yes,yes,,,annual crop,1
758,3,.5,kada,.125,lem-teuf,10,rain,4,yes,allocated by family,yes,yes,,,annual crop,1
758,4,.5,kada,.125,lem,5,rain,4,yes,allocated by family,yes,yes,,,annual crop,1
758,5,1,kada,.25,lem,20,rain,4,yes,allocated by family,yes,yes,,,annual crop,1
759,1,.5,kada,.125,teuf,0,rain,14,yes,inherited,yes,yes,,,annual crop,1
759,2,1,kada,.25,teuf,60,rain,14,yes,inherited,yes,yes,,,annual crop,1
759,3,1,kada,.25,teuf,30,rain,14,yes,inherited,yes,yes,,,annual crop,1
759,4,1,kada,.25,teuf,30,rain,14,yes,inherited,yes,yes,,,annual crop,1
759,5,.25,kada,.0625,teuf,10,rain,14,yes,inherited,yes,yes,,,annual crop,1
760,1,1,kada,.25,lem,0,rain,45,yes,inherited,yes,yes,,,annual crop,1
760,2,.5,kada,.125,lem,15,rain,45,yes,inherited,yes,yes,,,annual crop,1
760,3,2,kada,.5,lem-teuf,15,rain,45,yes,allocated by government,yes,yes,,,annual crop,1
760,4,.5,kada,.125,lem-teuf,15,rain,45,yes,allocated by government,yes,yes,,,annual crop,1
760,5,.5,kada,.125,lem-teuf,15,rain,14,"no, we share-cropped in",,,,.5,not available,annual crop,1
581,1,2,kert,.5,lem,15,rain,4,"no, we rent it from others",,,,,1400,annual crop,1
581,2,4,kert,1,lem,20,rain,2,"no, we rent it from others",,,,,3200,annual crop,1
581,3,3,kert,.75,lem,20,rain,2,"no, we rent it from others",,,,,1500,annual crop,1
582,1,4.5,kert,1.125,lem,0,rain,22,yes,allocated by family,yes,yes,,,multiple uses,
582,2,3,kert,.75,lem,20,rain,22,yes,allocated by family,yes,yes,,,annual crop,1
582,3,1,kert,.25,lem,5,rain,3,"no, we rent it from others",,,,,900,annual crop,1
582,4,3,kert,.75,lem,20,rain,4,yes,allocated by family,yes,yes,,,annual crop,1
583,1,2,kert,.5,lem,30,rain,22,yes,allocated by government,yes,yes,,,annual crop,1
583,2,4,kert,1,lem,60,rain,22,yes,allocated by government,yes,yes,,,annual crop,1
583,3,2,kert,.5,lem,25,rain,22,yes,allocated by government,yes,yes,,,annual crop,1
583,4,2,kert,.5,lem,5,rain,22,yes,allocated by government,yes,yes,,,annual crop,1
583,5,2,kert,.5,lem,30,rain,10,"no, we rent it from others",,,,,1000,annual crop,1
583,6,2,kert,.5,lem,30,rain,22,yes,allocated by government,yes,yes,,,annual crop,1
584,1,1.5,kert,.375,lem,0,rain,22,yes,allocated by government,yes,yes,,,annual crop,1
584,2,3,kert,.75,lem,40,rain,22,yes,allocated by government,yes,yes,,,annual crop,1
584,3,3,kert,.75,lem,60,rain,22,yes,allocated by government,yes,yes,,,annual crop,1
584,4,4,kert,1,lem,90,rain,22,yes,allocated by government,yes,yes,,,annual crop,1
584,5,2,kert,.5,lem,30,rain,22,yes,allocated by government,yes,yes,,,annual crop,1
584,6,2,kert,.5,lem,30,rain,22,yes,allocated by government,yes,yes,,,annual crop,1
585,1,6.5,kert,1.625,lem,0,rain,55,yes,allocated by government,yes,yes,,,annual crop,1
585,2,2,kert,.5,lem,4,rain,55,yes,allocated by government,yes,yes,,,annual crop,1
585,3,2,kert,.5,lem,5,rain,55,yes,allocated by government,yes,yes,,,annual crop,1
585,4,1,kert,.25,lem,6,rain,55,yes,allocated by government,yes,yes,,,annual crop,1
585,5,1,kert,.25,lem,7,rain,55,yes,allocated by government,yes,yes,,,annual crop,1
585,6,1,kert,.25,lem,8,rain,55,yes,allocated by government,yes,yes,,,annual crop,1
586,1,5,kert,1.25,lem-teuf,0,rain,50,yes,allocated by family,yes,yes,,,annual crop,1
586,2,2,kert,.5,lem-teuf,20,rain,50,yes,allocated by family,yes,yes,,,annual crop,1
586,3,1,kert,.25,lem-teuf,25,rain,50,yes,allocated by family,yes,yes,,,annual crop,1
587,1,1,kert,.25,lem,0,rain,10,yes,allocated by family,yes,yes,,,annual crop,1
587,2,2,kert,.5,lem,10,rain,8,yes,allocated by family,yes,yes,,,annual crop,1
587,3,4,kert,1,lem-teuf,15,rain,8,yes,allocated by family,yes,yes,,,annual crop,1
587,4,4,kert,1,lem-teuf,15,rain,8,yes,allocated by family,yes,yes,,,annual crop,1
